CYGPKG_IO_WALLCLOCK_CFLAGS_REMOVE, String
CYGIMP_LIBC_I18N_CTYPE_INLINES, Bool
CYGINT_ISO_STDIO_FILETYPES, Number
CYGPKG_IO_SERIAL_TERMIOS_TERMIOS2, Bool
CYGPKG_NET_SNTP_UNICAST, Bool
CYGINT_WATCHDOG_RESETS_ON_TIMEOUT, Number
CYGNUM_DEVS_ETH_I386_PC_LANCEPCI_ETH0_TX_RING_SIZE, Number
CYGPKG_KERNEL, Bool
CYGPKG_IO_WALLCLOCK_OPTIONS, Bool
CYGPKG_POSIX_PTHREAD_FEATURES, Bool
CYGPKG_NS_DNS_BUILD, Bool
CYGNUM_IO_FLASH_TEST_LENGTH, String
CYGSEM_WALLCLOCK_MODE, String
CYGDAT_IO_SERIAL_FLOW_CONTROL_XON_CHAR, Number
CYGNUM_FILEIO_NFILE, Number
CYGPKG_LINUX_COMPAT, Bool
CYGSEM_IO_FLASH_READ_INDIRECT, Bool
CYGINT_IO_SERIAL_GENERIC_16X5X_REQUIRED, Number
CYGNUM_KERNEL_THREADS_DATA_ITRON, Number
CYGVAR_KERNEL_INSTRUMENT_EXTERNAL_BUFFER, Bool
CYGBLD_MEMALLOC_MALLOC_IMPLEMENTATION_HEADER, String
CYGHWR_HAL_I386_PC_LOAD_HIGH, Bool
_POSIX_THREAD_PRIO_PROTECT, Bool
CYGNUM_DEVS_ETH_I386_PC_LANCEPCI_ETH0_RX_RING_SIZE, Number
CYGINT_ISO_LOCALE, Number
CYGPKG_NET_STACK_INET, Number
CYGSEM_HAL_USE_ROM_MONITOR, String
CYGIMP_KERNEL_INTERRUPTS_DSRS, Bool
CYGNUM_UITRON_TASKS_INITIALLY, Number
CYGINT_HAL_I386_PCMB_SCREEN_SUPPORT, Number
CYGNUM_NET_TFTPD_MULTITHREADED_PORTS, String
CYGIMP_LIBC_TIME_ASCTIME_INLINE, Bool
CYGNUM_UITRON_FLAGS_INITIALLY, Number
CYGBLD_ISO_PTHREAD_IMPL_HEADER, String
CYGNUM_POWER_THREAD_PRIORITY, String
CYGHWR_NET_DRIVER_ETH1_IPV6_PREFIX, String
CYGDAT_UITRON_SEMA_INITIALIZERS, String
CYGSEM_WATCHDOG_RESETS_ON_TIMEOUT, Bool
CYGPKG_INFRA_TESTS, String
CYGPKG_SNMPAGENT_TESTS, String
CYGNUM_IO_FLASH_BLOCK_CFG_FIS_2, Bool
CYGIMP_KERNEL_INTERRUPTS_DSRS_LIST, Bool
CYGPKG_UITRON, Bool
CYGPKG_DEVS_ETH_AMD_LANCEPCI_CFLAGS_ADD, String
CYGOPT_NET_DHCP_PARM_REQ_LIST_ADDITIONAL, String
CYGPKG_IO_SERIAL_OPTIONS, Bool
CYGPKG_IO_SERIAL, Bool
CYGPKG_SNMPLIB_CFLAGS_ADD, String
CYGINT_HAL_I386_MEM_REAL_REGION_TOP, Number
CYGPKG_DEVICES_WALLCLOCK_DALLAS_DS12887_CFLAGS_ADD, String
CYGSEM_HAL_DIAG_MANGLER, String
CYGPKG_IO_SERIAL_TTY, Bool
CYGSEM_IO_FLASH_SOFT_WRITE_PROTECT, Bool
CYGNUM_HAL_VIRTUAL_VECTOR_CONSOLE_CHANNEL_BAUD, Number
CYGNUM_MEMALLOC_FALLBACK_MALLOC_POOL_SIZE, Number
CYGFUN_LIBM_SVID3_scalb, Bool
CYGSEM_MEMALLOC_ALLOCATOR_SEPMETA_THREADAWARE, Bool
CYGINT_ISO_ENVIRON, Number
CYGDBG_KERNEL_INSTRUMENT_MUTEX, Bool
CYGSEM_IO_FLASH_CHATTER, Bool
CYGPKG_HAL_COMMON, Bool
CYGPKG_SNMPAGENT_CFLAGS_REMOVE, String
CYGSEM_COMPRESS_ZLIB_DEFLATE_MAKES_GZIP, Bool
CYGPKG_CPULOAD, Bool
CYGPKG_ISO_NETDB, Bool
CYGBLD_ISO_ASSERT_HEADER, String
CYGNUM_IO_FLASH_BLOCK_ABSOLUTE_LENGTH_1, Number
CYGINT_ISO_STDLIB_SYSTEM, Number
CYGDBG_NET_DHCP_CHATTER, Bool
CYGNUM_IO_SERIAL_GENERIC_16X5X_FIFO_TX_SIZE, String
CYGPKG_IO_ETH_DRIVERS_SIMULATE_DROP_TX, Number
CYGIMP_UITRON_LOOSE_CONFORMANCE, Bool
CYGPKG_COMPRESS_ZLIB_CFLAGS_ADD, String
CYGNUM_TESTS_RUN_COUNT, String
CYGNUM_IO_FLASH_BLOCK_DEVICES, String
CYGPKG_IO_ETH_DRIVERS_OPTIONS, Bool
CYGPKG_NET_TFTPD_THREAD_STACK_SIZE, String
CYGFUN_LIBC_STDIO_OPEN_POSIX_FDFUNCS, Bool
CYGBLD_ISO_OFLAG_HEADER, String
CYGPKG_IO_DISK_CFLAGS_ADD, String
CYGINT_ISO_POSIX_CLOCK_TYPES, Number
CYGPKG_HAL_I386_PC_MEMSIZE, String
CYGBLD_ISO_STDIO_FILEOPS_HEADER, String
CYGPKG_KERNEL_SCHED, Bool
CYGNUM_HAL_RTC_DENOMINATOR, String
CYGSEM_HAL_DCACHE_STARTUP_MODE, String
_POSIX_THREAD_PRIO_INHERIT, Bool
CYGPKG_ISO_CTYPE_H, Bool
FILENAME_MAX, Number
CYGPKG_NET_DEBUG, Bool
CYGMFN_KERNEL_SYNCH_CONDVAR_WAIT_MUTEX, Bool
CYGIMP_MEMALLOC_ALLOCATOR_DLMALLOC_USE_MEMCPY, Bool
CYGBLD_ISO_POLL_HEADER, String
CYGPKG_UITRON_FLAGS, Bool
CYGPKG_NET_DHCP_THREAD_PRIORITY, String
_POSIX_THREAD_PRIORITY_SCHEDULING, Bool
CYGPKG_NET_SNTP_CFLAGS_REMOVE, String
CYGDAT_IO_SERIAL_TERMIOS_TERMIOS1_DEV, String
CYGPKG_IO_PCI_CONFIGURE_INTLINE, Bool
CYGDBG_HAL_DEBUG_GDB_BREAK_SUPPORT, Bool
CYGBLD_ISO_C_TIME_TYPES_HEADER, String
CYGDAT_NET_SNMPAGENT_VERS_DESC, String
CYGPKG_NET_FREEBSD_INET, Bool
CYGNUM_UITRON_CYCLICS, Number
CYGPKG_IO_FLASH_CFLAGS_ADD, String
CYGPKG_IO_PCI_OPTIONS, Bool
CYGDAT_IO_SERIAL_TTY_TTY1_DEV, String
CYGINT_ISO_STDIO_ERROR, Number
CYGNUM_KERNEL_MAX_SUSPEND_COUNT_ASSERT, String
CYGHWR_NET_DRIVER_ETH1_BOOTP, Bool
CYGPKG_LIBC_STDLIB_OPTIONS, Bool
CYGNUM_IO_ETH_DRIVERS_NUM_PKT, Number
CYGIMP_UITRON_STRICT_CONFORMANCE, Bool
CYGNUM_KERNEL_COUNTERS_RTC_RESOLUTION, String
CYGPKG_IO, Bool
CYGPKG_PPP_AUTH, Bool
CYGHWR_IO_FLASH_DEVICE, Number
CYGPKG_LIBC_SETJMP_OPTIONS, Bool
CYGPKG_NET_TFTPD_CLIENT_BIG_PACKET_SIZE, Number
CYGSEM_KERNEL_SYNCH_MUTEX_PRIORITY_INVERSION_PROTOCOL_NONE, Bool
CYGPKG_IO_ETH_DRIVERS_SIMULATE_LINE_CUT, Bool
CYGINT_ISO_SEMAPHORES, Number
CYGDAT_UITRON_MEMPOOLFIXED_INITIALIZERS, String
CYGIMP_LIBC_STDLIB_INLINES, Bool
CYGNUM_UITRON_FLAGS, Number
CYGPKG_IO_ETH_DRIVERS_SIMULATE_DROP_RX, Number
CYGDAT_VNC_SERVER_MOUSE_NAME, String
CYGFUN_LIBC_I18N_LOCALE_C_JIS, Bool
CYGINT_HAL_DEBUG_GDB_STUBS, Number
CYGPKG_NET, Bool
CYGINT_ISO_STDIO_POSIX_FDFUNCS, Number
CYGDAT_NET_SNMPAGENT_SYS_LOC, String
CYGPKG_UITRON_MEMPOOLVAR_CREATE_DELETE, Bool
CYGINT_IO_SERIAL_GENERIC_16X5X_CHAN_INTPRIO, Bool
CYGNUM_UITRON_VER_PRNO_2, Number
CYGNUM_IO_FLASH_TEST_OFFSET, String
CYGNUM_VNC_SERVER_KEYBOARD_EVENTS, String
CYGPKG_NET_FREEBSD_INET6, Bool
CYGPKG_NET_FAST_THREAD_PRIORITY, String
CYGNUM_JFFS2_GC_THREAD_PRIORITY, Number
CYGDBG_INFRA_DEBUG_TRACE_ASSERT_FANCY, Bool
CYGHWR_REDBOOT_I386_TRAMPOLINE_ADDRESS, String
CYGNUM_VNC_SERVER_TILE_SIZE, Number
CYGDBG_KERNEL_INSTRUMENT_BUILD_HOST_DUMP, Bool
CYGINT_IO_SERIAL_TEST_SKIP_57600, Number
CYGSEM_INFRA_RESET_ON_TEST_EXIT, Bool
CYGPKG_UITRON_CFLAGS_ADD, String
CYGHWR_NET_DRIVER_ETH1_ADDRS_GATEWAY, String
CYGINT_ISO_SELECT, Number
CYGINT_HAL_PLF_IF_INIT, Number
CYGHWR_NET_DRIVER_ETH0_ADDRS, Bool
CYGINT_ISO_POSIX_LIMITS, Number
CYGPKG_POSIX_MQUEUES, Bool
CYGPKG_UITRON_CYCLICS, Bool
CYGPKG_HAL_BUILD_COMPILER_TESTS, Bool
CYGNUM_LIBC_TIME_DST_DEFAULT_STATE, Number
CYGPKG_NET_FREEBSD_STACK_CFLAGS_REMOVE, String
CYGSEM_LIBC_STARTUP_MAIN_OTHER, Bool
CYGPKG_LIBC_STDLIB_CFLAGS_REMOVE, String
CYGPKG_LIBC_STDIO_OPTIONS, Bool
CYGDBG_IO_INIT, Bool
CYGFUN_HAL_COMMON_KERNEL_SUPPORT, Bool
CYGBLD_ISO_STDLIB_ENVIRON_HEADER, String
CYGOPT_PPP_NS_NEGOTIATE, Bool
CYGPKG_IO_WATCHDOG_IMPLEMENTATION, Bool
CYGINT_ISO_STDLIB_STRCONV, Number
CYGNUM_HTTPD_SERVER_BUFFER_SIZE, String
CYGPKG_NET_TFTPD_CLIENT_BIG_PACKET, Bool
CYGDBG_KERNEL_INSTRUMENT_CONDVAR, Bool
CYGDBG_KERNEL_INSTRUMENT_CNTSEM, Bool
CYGPKG_IO_SERIAL_TEST_SPECS, Bool
CYGINT_LIBC_STARTUP_MAIN_NO_STACK_SIZE, Bool
CYGNUM_KERNEL_THREADS_STACK_CHECK_DATA_SIZE, Number
CYGPKG_IO_WATCHDOG_TESTS, String
CYGPKG_PPP_TEST_DEVICE, String
CYGPKG_IO_SERIAL_GENERIC_16X5X_FIFO, Bool
CYGFUN_LIBC_TIME_POSIX, Bool
CYGPKG_NET_BUILD_HW_TESTS, Bool
CYGNUM_FILEIO_MTAB_MAX, Number
CYGFUN_IO_FLASH_BLOCK_FROM_FIS, Bool
CYGPKG_ISO_TERMIOS, Bool
CYGINT_ISO_SCHED_IMPL, Number
CYGPKG_IO_SERIAL_GENERIC_16X5X_CFLAGS_ADD, String
CYGDBG_INFRA_DEBUG_TRACE_BUFFER_PRINT_ON_ASSERT, Bool
CYGPKG_LIBC_I18N_CFLAGS_ADD, String
CYGPKG_LIBC_I18N_NEWLIB_CTYPE, Bool
CYGPKG_IO_FILE_SUPPORT, Bool
CYGNUM_IO_FILEIO_MAX_INODE_CACHE_DEAD, String
CYGPKG_MEMALLOC_ALLOCATOR_VARIABLE, Bool
CYGPKG_INFRA_CFLAGS_REMOVE, String
CYGPKG_NET_STACK_IPSEC, Number
CYGIMP_KERNEL_INTERRUPTS_DSRS_TABLE, Bool
CYGNUM_VNC_SERVER_CORRE_ENCODING_HACK, Bool
CYGBLD_ISO_STDIO_ERROR_HEADER, String
CYGHWR_NET_DRIVER_ETH1_MANUAL, Bool
CYGPKG_IO_PCI_DEBUG, Bool
CYGDBG_HAL_DEBUG_GDB_INITIAL_BREAK, Bool
CYGPKG_NET_FREEBSD_STACK, Bool
CYGHWR_NET_DRIVER_ETH0_ADDRS_SERVER, String
CYGNUM_IO_FLASH_BLOCK_ABSOLUTE_START_2, Number
CYGPKG_FILEIO_DIRENT_DTYPE, Bool
CYGPKG_DEVS_ETH_I386_PC_LANCEPCI_ETH0, Bool
CYGPKG_NET_TFTP_FILE_ACCESS, Bool
CYGINT_FS_RAM_ALLOC, Number
CYGBLD_ISO_MEMCPY_HEADER, String
CYGBLD_ISO_CLOCK_T_HEADER, String
CYGDAT_NS_DNS_DEFAULT_SERVER, String
CYGNUM_UITRON_MBOXES, Number
CYGPKG_IO_FLASH_BLOCK_DEVICE_2, Bool
CYGHWR_NET_DRIVER_ETH1_ADDRS_IP, String
CYGPKG_ISO_SEMAPHORES, Bool
CYGINT_ISO_SETJMP, Number
CYGDBG_KERNEL_TRACE_TIMESLICE, Bool
CYGINT_ISO_ABS, Number
CYGPKG_DEVICES_WALLCLOCK_DALLAS_DS12887_OPTIONS, Bool
CYGIMP_LIBC_RAND_SIMPLE1, Bool
CYGPKG_PPP_TESTS, String
CYGVAR_KERNEL_THREADS_DATA, Bool
CYGPKG_IO_SERIAL_I386_PC_SERIAL0, Bool
CYGBLD_ISO_STDLIB_DIV_HEADER, String
CYGHWR_NET_DRIVER_ETH1_SETUP, Number
CYG_POSIX_UTSNAME_NODENAME_LENGTH, Number
CYGNUM_DEVS_ETH_AMD_LANCEPCI_DEV_COUNT, Number
CYGDAT_DEVS_WALLCLOCK_I386_PC_RTC_ADDRESS_PORT, String
CYGBLD_ISO_STDLIB_SYSTEM_HEADER, String
CYGINT_WALLCLOCK_SET_GET_MODE_SUPPORTED, Number
CYGDAT_HTTPD_SERVER_ID, String
CYGPKG_IO_ETH_DRIVERS_WARN_NO_MBUFS, Bool
CYGBLD_ISO_STDLIB_MULTIBYTE_HEADER, String
CYGPKG_IO_ETH_DRIVERS, Bool
CYGPKG_HAL_EXCEPTIONS, Bool
CYGNUM_ERROR_ERRNO_TRACE_LEVEL, Number
CYGPKG_UITRON_VERSION, Bool
CYGPKG_HAL_I386_PCMB, Bool
CYGPKG_LIBC_I18N_OPTIONS, Bool
CYGPKG_DEVS_ETH_AMD_LANCEPCI_OPTIONS, Bool
CYGBLD_ISO_STDIO_FORMATTED_IO_HEADER, String
CYGVAR_KERNEL_THREADS_NAME, Bool
CYGDBG_KERNEL_INSTRUMENT_THREAD, Bool
CYGNUM_IO_FLASH_BLOCK_OFFSET_2, Number
CYGDAT_IO_SERIAL_TTY_TTY3_DEV, String
CYGFUN_LIBC_STRING_STRDUP, Bool
CYGINT_ISO_POSIX_SLEEP, Number
CYGINT_ISO_POSIX_TIMERS, Number
CYGPKG_COMPRESS_ZLIB_TESTS, String
CYGBLD_BUILD_I386_ROMBOOT, Bool
CYGINT_ISO_PTHREADTYPES, Number
CYGHWR_NET_DRIVER_ETH0_ADDRS_GATEWAY, String
CYGNUM_UITRON_MEMPOOLVAR_INITIALLY, Number
CYGPKG_UITRON_MBOXES_CREATE_DELETE, Bool
CYGNUM_UITRON_TASKS, Number
CYGSEM_KERNEL_SCHED_TIMESLICE_ENABLE, Bool
CYGBLD_ISO_QSORT_HEADER, String
CYGDBG_USE_ASSERTS, Bool
CYGPKG_LIBC_TIME, Bool
CYGPKG_COMPRESS_ZLIB_LDFLAGS_ADD, String
CYGFUN_LIBC_strtod, Bool
CYGPKG_KERNEL_INTERRUPTS, Bool
CYGNUM_FS_FAT_NODE_POOL_SIZE, Number
CYGHWR_NET_DRIVER_ETH1_BOOTP_SHOW, Bool
CYGOPT_NET_DHCP_OPTION_DHCP_CLIENTID_MAC, Bool
CYGSEM_MEMALLOC_ALLOCATOR_VARIABLE_THREADAWARE, Bool
CYGBLD_ISO_MALLOC_HEADER, String
CYGPKG_IO_FLASH_OPTIONS, Bool
CYGPKG_LIBC_STRING_CFLAGS_REMOVE, String
CYGBLD_ISO_STDLIB_STRCONV_FLOAT_HEADER, String
CYGPKG_INFRA_LDFLAGS_ADD, String
CYGPKG_NS_DNS_DEFAULT, Bool
_POSIX_THREADS, Bool
CYGIMP_UITRON_CPP_OUTLINE_FUNCS, Bool
CYGPKG_MEMALLOC_TESTS, String
CYGPKG_LIBC_STRING_CFLAGS_ADD, String
CYGPKG_LIBC_I18N_TESTS, String
CYGPKG_ERROR_STRERROR, Bool
CYGIMP_MEMALLOC_MALLOC_DLMALLOC, Bool
CYGINT_ISO_STDLIB_ENVIRON, Number
CYGPKG_IO_WATCHDOG_CFLAGS_ADD, String
CYGDBG_HAL_CRCTABLE_LOCATION, String
CYGINT_NET_IPSEC_BSD_CRYPTO, Number
CYGDBG_HAL_COMMON_CONTEXT_SAVE_MINIMUM, Bool
CYGSEM_LIBC_STDIO_SETVBUF_MALLOC, Bool
CYGNUM_UITRON_MEMPOOLVAR, Number
CYGOPT_IO_SERIAL_SUPPORT_LINE_STATUS, Bool
CYGINT_IO_SERIAL_TEST_SKIP_STOP_2, Number
CYGNUM_POSIX_MQUEUE_OPEN_MAX, Number
CYGPKG_FS_RAM, Bool
CYGPKG_FS_FAT_RET_DIRENT_DTYPE, Bool
CYGSEM_KERNEL_SYNCH_MUTEX_PRIORITY_INVERSION_PROTOCOL, String
CYGPRI_HAL_VIRTUAL_VECTOR_DEBUG_CHANNEL_CONFIGURABLE, Bool
CYGPKG_NET_FORCE_SERIAL_CONSOLE, Bool
CYGBLD_ISO_STRING_LOCALE_FUNCS_HEADER, String
CYGPKG_IO_SERIAL_CFLAGS_ADD, String
CYGSEM_HAL_VIRTUAL_VECTOR_CLAIM_COMMS, Bool
CYGNUM_RAMFS_BLOCKS_INDIRECT2, Number
CYGFUN_LIBC_STDIO_ungetc, Bool
CYGPKG_POSIX_TESTS, String
CYGINT_ISO_DIV, Number
CYGPKG_HTTPD_OPTIONS, Bool
CYGNUM_LIBM_COMPATIBILITY, String
CYGPKG_FILEIO_FNMATCH, Bool
CYGPKG_FS_JFFS2_CFLAGS_ADD, String
CYGNUM_UITRON_MEMPOOLFIXED, Number
CYGNUM_IO_FLASH_BLOCK_CFG_STATIC_ABSOLUTE_1, Bool
CYGINT_HAL_VIRTUAL_VECTOR_COMM_BAUD_SUPPORT, Number
CYGSEM_MEMALLOC_ALLOCATOR_VARIABLE_COALESCE, Bool
CYGDAT_IO_SERIAL_TERMIOS_TERMIOS3_DEV, String
CYGPKG_NET_THREAD, Bool
CYGPKG_DEVICES_WALLCLOCK_I386_PC, Bool
CYGPKG_UITRON_TASKS_CREATE_DELETE, Bool
CYGNUM_UITRON_VER_PRNO_1, Number
CYGPKG_SNMPLIB, Bool
CYGNUM_IO_SERIAL_FLOW_CONTROL_LOW_WATER_PERCENT, Number
CYGPKG_LIBM, Bool
CYGNUM_IO_SERIAL_I386_PC_SERIAL1_BAUD, String
CYGSEM_KERNEL_EXCEPTIONS_GLOBAL, Bool
CYGBLD_ISO_POSIX_CLOCK_TYPES_HEADER, String
CYGPKG_SNMPLIB_CFLAGS_REMOVE, String
CYGPKG_HAL_I386_GENERIC, Bool
CYGBLD_ISO_FSTYPES_HEADER, String
CYGPKG_SNMPAGENT_SYSTEM_MIB, Bool
CYGINT_NET_IPV6_ROUTING_THREAD_PERIOD, String
CYGNUM_KERNEL_THREADS_IDLE_STACK_SIZE, Number
CYGBLD_ISO_TERMIOS_HEADER, String
CYGPKG_LIBC, Bool
CYGPKG_KERNEL_CFLAGS_REMOVE, String
CYGNUM_VNC_SERVER_MOUSE_EVENTS, String
CYGTST_ROMFS_BUILD_TESTS, Bool
CYGPKG_NET_INET6, Bool
CYGDBG_INFRA_DEBUG_TRACE_ASSERT_BUFFER, Bool
CYGIMP_POSIX_MQUEUE_VALIDATE_DESCRIPTOR, Bool
CYGNUM_IO_SERIAL_I386_PC_SERIAL1_IRQ, Number
CYGSEM_IO_FLASH_LEGACY_API, Bool
CYGNUM_LIBM_COMPATMODE_TRACE_LEVEL, Number
CYGSEM_START_UITRON_COMPATIBILITY, Bool
CYGSEM_HAL_ROM_MONITOR, Bool
CYGBLD_ISO_BSEARCH_HEADER, String
CYGPKG_IO_SERIAL_I386_PC_TESTING, Bool
CYGPKG_LIBC_STDIO, Bool
CYGNUM_LIBC_TIME_STD_DEFAULT_OFFSET, Number
CYGINT_IO_SERIAL_TEST_SKIP_PARITY_EVEN, Number
CYGPKG_UITRON_SEMAS, Bool
CYGNUM_POSIX_PTHREAD_DESTRUCTOR_ITERATIONS, Number
CYGPKG_ISO_EXTRA_TYPES, Bool
CYGINT_POSIX_REALTIME_SIGNALS, Number
CYGSEM_SNMPAGENT_TESTS_PROMISCUOUS, Bool
CYGPKG_HTTPD_CFLAGS_ADD, String
PPP_DEFLATE, Bool
CYGNUM_IO_FLASH_BLOCK_CFG_STATIC_2, Bool
CYGSEM_LIBC_MAIN_STACK_FROM_SYSTEM, Bool
CYGINT_ISO_MQUEUE, Number
CYGPKG_LIBC_TIME_CFLAGS_REMOVE, String
CYGSEM_NET_RANDOMID, Bool
CYGNUM_IO_FLASH_BLOCK_ABSOLUTE_LENGTH_2, Number
CYGDBG_FS_FAT_NODE_CACHE_EXTRA_CHECKS, Bool
CYGINT_ISO_DNS, Bool
CYGNUM_RAMFS_REALLOC_INCREMENT, Number
CYGINT_IO_SERIAL_BLOCK_TRANSFER, Number
CYGPKG_IO_SERIAL_I386_PC, Bool
CYGSEM_KERNEL_SYNCH_MUTEX_PRIORITY_INVERSION_PROTOCOL_DEFAULT_PRIORITY, Number
CYGINT_ISO_MAIN_STARTUP, Number
CYGPKG_FS_ROM_RET_DIRENT_DTYPE, Bool
CYGNUM_HAL_RTC_CONSTANTS, Bool
CYGPKG_POWER_CFLAGS_ADD, String
CYGPKG_ISO_TIME, Bool
CYGFUN_LIBC_I18N_LOCALE_C_EUCJP, Bool
CYGSEM_LIBM_USE_STDERR, Bool
CYGPKG_LIBC_STDIO_FILEIO, Bool
CYGFUN_IO_FILEIO_SELECT, Bool
CYGPKG_FS_RAM_TESTS, String
CYGIMP_KERNEL_SCHED_SORTED_QUEUES, Bool
CYGBLD_ISO_DNS_HEADER, String
CYGSEM_LIBC_I18N_PER_THREAD_MB, Bool
CYGNUM_UITRON_VER_VAR, Number
CYGINT_LIBM_COMPAT, Number
CYGHWR_NET_DRIVER_ETH0_BOOTP_SHOW, Bool
CYGSEM_LIBC_TIME_CLOCK_WORKING, Bool
CYGSEM_LIBC_TIME_TIME_WORKING, Bool
CYGIMP_POWER_PROVIDE_STRINGS, Bool
CYGPKG_PPP_CFLAGS_REMOVE, String
CYGOPT_FS_JFFS2_NAND, Bool
CYGNUM_KERNEL_THREADS_DESTRUCTORS, Number
CYGSEM_HAL_ENABLE_DCACHE_ON_STARTUP, Bool
CYGPKG_LIBC_SETJMP_TESTS, String
CYGINT_KERNEL_SCHEDULER, Number
CYGFUN_MEMALLOC_KAPI, Bool
CYGSEM_MEMALLOC_MALLOC_ZERO_RETURNS_NULL, Bool
CYGINT_HAL_DEBUG_GDB_STUBS_BREAK, Number
CYGBLD_ISO_SEMAPHORES_HEADER, String
CYGPKG_ISO_POSIX_FCNTL, Bool
CYGPKG_MEMALLOC_CFLAGS_REMOVE, String
CYGPKG_FS_RAM_BLOCKS_ARRAY, Bool
CYGSEM_MEMALLOC_ALLOCATOR_FIXED_THREADAWARE, Bool
CYGPKG_MEMALLOC_ALLOCATORS, Bool
CYGNUM_VNC_SERVER_DELAY, String
CYGINT_ISO_STDIO_DIRECT_IO, Number
CYGHWR_NET_DRIVER_ETH1_DHCP, Bool
CYGINT_IO_SERIAL_TEST_SKIP_38400, Number
L_tmpnam, Number
CYGINT_COMPRESS_ZLIB_LOCAL_ALLOC, Number
CYGBLD_ISO_POSIX_SLEEP_HEADER, String
CYGINT_IO_SERIAL_LINE_STATUS_HW, Number
CYGPKG_IO_SERIAL_I386_PC_CFLAGS_REMOVE, String
CYGDBG_KERNEL_INSTRUMENT_MSGS_BUILD_HEADERFILE, Bool
CYGPKG_ISO_STDIO, Bool
CYGPKG_NS_DNS_CFLAGS_ADD, String
CYGNUM_NET_FTPCLIENT_BUFSIZE, String
CYGPKG_NET_TESTS_USE_RT_TEST_HARNESS, Bool
CYGPKG_FS_RAM_RET_DIRENT_DTYPE, Bool
CYGINT_ISO_STDIO_FILEOPS, Number
CYGINT_WATCHDOG_HW_IMPLEMENTATIONS, Number
CYGNUM_UITRON_VER_PRNO_3, Number
CYGSEM_LIBM_COMPAT_IEEE_ONLY, Bool
CYGNUM_LIBC_I18N_MAX_LOCALE_NAME_SIZE, Number
CYGBLD_ISO_STDIO_STREAMS_HEADER, String
CYGPKG_PPP_AUTH_DEFAULT_USER, String
CYGPKG_IO_SERIAL_TERMIOS_TERMIOS0, Bool
CYGPKG_IO_PCI_TESTS, String
CYGNUM_HAL_I386_PC_MEMSIZE_EXTENDED, String
CYGNUM_KERNEL_MAX_COUNTED_WAKE_COUNT_ASSERT, String
CYGINT_ISO_STDIO_FILEACCESS, Number
CYGDBG_IO_DISK_DEBUG, Bool
CYGPKG_IO_ETH_DRIVERS_SIMULATE_CORRUPT_RX, Number
CYGIMP_POWER_PROVIDE_POLICY_DATA, Bool
CYGSEM_LIBC_TIME_SETTIME_WORKING, Bool
CYGPKG_LIBC_STRING_TESTS, String
CYGHWR_NET_DRIVER_ETH0_BOOTP, Bool
CYGIMP_MBOX_USE_MBOXT_PLAIN, Bool
CYGNUM_UITRON_VER_PRNO_0, Number
CYGNUM_RAMFS_DIRENT_SIZE, Number
CYGOPT_NET_IPV6_ROUTING_THREAD, Bool
CYGPKG_NS_DNS_CFLAGS_REMOVE, String
CYGINT_IO_SERIAL_FLOW_CONTROL_HW, Number
CYGDBG_INFRA_DEBUG_TRACE_ASSERT_SIMPLE, Bool
CYGPKG_BLOCK_LIB, Bool
CYGSEM_LIBC_INVOKE_DEFAULT_STATIC_CONSTRUCTORS, Bool
CYGFUN_LIBC_STDLIB_CONV_LONGLONG, Bool
CYGOPT_IO_SERIAL_FLOW_CONTROL_HW, Bool
CYGIMP_KERNEL_COUNTERS_MULTI_LIST, Bool
CYGPKG_HAL_SMP_CPU_MAX, String
CYGNUM_PPP_CHAT_ABORTS_SIZE, Number
CYGBLD_INFRA_CFLAGS_WARNINGS_AS_ERRORS, Bool
CYGPKG_IO_SERIAL_TTY_TTY2, Bool
CYGNUM_HAL_RTC_PERIOD, String
CYGPKG_IO_WALLCLOCK_CFLAGS_ADD, String
CYG_POSIX_UTSNAME_LENGTH, Number
CYGDAT_IO_SERIAL_FLOW_CONTROL_XOFF_CHAR, Number
CYGNUM_IO_SERIAL_FLOW_CONTROL_HIGH_WATER_PERCENT, Number
CYGBLD_HAL_LINKER_GROUPED_LIBS, String
CYGPKG_PPP_WORKAROUNDS, Bool
PPP_BSDCOMP, Bool
CYGPKG_HAL, Bool
CYGBLD_ISO_STDIO_POSIX_FDFUNCS_HEADER, String
CYGPKG_NET_TESTS, String
CYGBLD_ISO_STDIO_DIRECT_IO_HEADER, String
CYGNUM_LIBC_RAND_TRACE_LEVEL, Number
CYGPKG_VNC_SERVER_BUILD_MOUSE_DRIVER, Bool
CYGPKG_NET_FREEBSD_STACK_OPTIONS, Bool
CYGNUM_HAL_RTC_NUMERATOR, String
CYGPKG_HAL_DEBUG, Bool
CYGDAT_IO_FLASH_BLOCK_FIS_NAME_2, String
CYGPKG_LIBC_I18N_LOCALES, Bool
CYGPKG_IO_SERIAL_GENERIC_16X5X, Bool
CYGPKG_HAL_COMMON_CONTEXT, Bool
CYGDBG_KERNEL_INSTRUMENT_SCHED, Bool
CYGDAT_VNC_SERVER_KEYBOARD_NAME, String
CYGINT_INFRA_DEBUG_TRACE_IMPL, Number
CYGNUM_HAL_DEBUG_GDB_PROTOCOL_RETRIES, String
CYGOPT_IO_SERIAL_FLOW_CONTROL_SOFTWARE, Bool
_POSIX_THREAD_PROCESS_SHARED, Bool
CYGPKG_LIBC_SETJMP_CFLAGS_REMOVE, String
CYGBLD_ISO_STRING_MEMFUNCS_HEADER, String
